CRASH_DATE,HIT_AND_RUN_I,CAUSES,AMBULANCE_REQUIRED,FATAL_ACCIDENT,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
4/24/2022,Y,"FAILING TO REDUCE SPEED TO AVOID CRASH, FOLLOWING TOO CLOSELY",N,N,2,1,4,41.89548017,-87.6345011
3/27/2018,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, IMPROPER LANE USAGE",N,N,13,3,3,41.9908917,-87.67367523
12/2/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,5,5,12,41.76841322,-87.57621422
11/26/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,3,11,41.8974266,-87.62711023
7/27/2019,N,"FOLLOWING TOO CLOSELY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,12,7,7,41.98105847,-87.84593021
8/13/2020,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,5,8,42.0113693,-87.81624267
1/7/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,2,1,41.9261604,-87.74320312
11/4/2019,N,"NOT APPLICABLE, NOT APPLICABLE",Y,N,18,2,11,41.76491577,-87.70267867
10/5/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,3,10,41.88334602,-87.66701923
1/2/2022,Y,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,22,1,1,41.92402717,-87.71712361
6/28/2016,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,3,6,41.78050324,-87.57754788
6/2/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,22,4,6,41.80966732,-87.60448624
4/21/2020,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",N,N,1,3,4,41.87707459,-87.73547397
3/2/2020,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,13,2,3,41.80393484,-87.61269121
9/9/2015,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,18,4,9,41.88505246,-87.61421574
10/28/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,3,1,10,41.78604516,-87.72302643
2/3/2021,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,12,4,2,41.75632001,-87.62647558
10/8/2020,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",Y,N,15,5,10,41.95259687,-87.80977679
12/11/2021,Y,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,0,7,12,41.73443577,-87.62426338
7/16/2016,Y,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,18,7,7,41.88102972,-87.61728157
4/24/2018,N,"FOLLOWING TOO CLOSELY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,18,3,4,41.87971436,-87.77449622
1/11/2021,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",N,N,23,2,1,41.88245293,-87.76508245
12/28/2020,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,11,2,12,41.7673282,-87.66400243
4/29/2016,N,"DISTRACTION - FROM OUTSIDE VEHICLE, UNABLE TO DETERMINE",N,N,17,6,4,41.76430252,-87.60359202
2/13/2020,N,"WEATHER, UNABLE TO DETERMINE",N,N,12,5,2,41.86145929,-87.65909385
10/25/2022,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,3,10,41.93475693,-87.78679183
4/8/2017,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,23,7,4,41.77677818,-87.72285872
6/2/2017,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,6,6,6,41.87012771,-87.74722543
12/6/2016,Y,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,12,3,12,41.76501831,-87.66385923
2/22/2021,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,16,2,2,41.95984983,-87.68878665
3/29/2017,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,4,3,41.88456793,-87.72584396
12/1/2019,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,13,1,12,41.70026388,-87.5597112
1/30/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,1,1,41.81836991,-87.68484193
3/26/2020,N,"IMPROPER LANE USAGE, UNABLE TO DETERMINE",N,N,11,5,3,41.92192836,-87.74609638
1/5/2021,N,"IMPROPER LANE USAGE, IMPROPER LANE USAGE",N,N,15,3,1,41.87853901,-87.6862167
7/3/2019,N,"FAILING TO YIELD RIGHT-OF-WAY, IMPROPER TURNING/NO SIGNAL",N,N,15,4,7,41.7434425,-87.71179296
6/10/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,7,7,6,41.86422426,-87.62407456
2/19/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,6,3,2,41.7508521,-87.62446383
8/4/2021,Y,"DISREGARDING TRAFFIC SIGNALS, FAILING TO YIELD RIGHT-OF-WAY",Y,N,20,4,8,41.88456108,-87.74548687
10/8/2021,N,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,21,6,10,41.92512966,-87.74647734
3/9/2023,N,"DISREGARDING STOP SIGN, NOT APPLICABLE",Y,N,16,5,3,41.77517592,-87.59444959
12/1/2022,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,5,12,41.89680497,-87.61702742
6/12/2022,Y,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO YIELD RIGHT-OF-WAY",Y,N,14,1,6,41.73590841,-87.64742288
12/17/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,11,2,12,41.9119935,-87.65329668
3/22/2021,N,"IMPROPER TURNING/NO SIGNAL, FAILING TO YIELD RIGHT-OF-WAY",N,N,11,2,3,41.81743424,-87.74327914
2/16/2018,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,20,6,2,41.76063939,-87.59313453
6/25/2018,N,"NOT APPLICABLE, FAILING TO YIELD RIGHT-OF-WAY",N,N,6,2,6,41.92589288,-87.76620483
6/13/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,7,3,6,41.74872543,-87.64413194
6/12/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,14,7,6,41.79365848,-87.65986592
11/16/2019,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,7,11,41.8142975,-87.59619964
4/27/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,17,3,4,41.95026857,-87.83044044
12/2/2022,Y,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",Y,N,9,6,12,41.96904488,-87.74144868
10/6/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,7,7,10,41.77027876,-87.66411243
6/6/2021,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,20,1,6,41.71270528,-87.55217178
5/7/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,21,3,5,41.99423966,-87.68755071
4/25/2017,N,"EXCEEDING AUTHORIZED SPEED LIMIT, NOT APPLICABLE",N,N,16,3,4,41.94555509,-87.78617997
9/28/2020,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,17,2,9,41.97662163,-87.65079003
7/21/2020,N,"IMPROPER TURNING/NO SIGNAL, UNABLE TO DETERMINE",N,N,15,3,7,42.00471941,-87.70095136
1/17/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,2,1,41.75047519,-87.64903192
1/9/2020,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,12,5,1,41.95783806,-87.68872635
1/30/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,18,2,1,41.8812841,-87.68562042
11/3/2018,N,"UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED), UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",Y,N,23,7,11,41.86959751,-87.64304241
11/1/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,19,5,11,41.8002944,-87.60744328
10/19/2019,N,"DRIVING ON WRONG SIDE/WRONG WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,5,7,10,41.75854742,-87.61349044
2/27/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, FOLLOWING TOO CLOSELY",N,N,1,7,2,41.9238792,-87.73639558
9/14/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, DISREGARDING TRAFFIC SIGNALS",N,N,16,3,9,41.77209823,-87.66416462
8/31/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, IMPROPER TURNING/NO SIGNAL",N,N,16,5,8,41.8575846,-87.67342753
10/14/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,13,1,10,41.87515478,-87.67375588
1/5/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,17,7,1,41.8792361,-87.75752118
8/16/2017,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,14,4,8,41.84911545,-87.63207812
6/28/2020,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,5,1,6,41.67054328,-87.63025036
12/15/2020,N,"UNABLE TO DETERMINE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,16,3,12,41.76433458,-87.5872926
3/23/2018,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, UNABLE TO DETERMINE",N,N,19,6,3,41.89182683,-87.63127921
1/1/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,3,1,1,41.7734521,-87.71309075
9/16/2018,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",N,N,8,1,9,41.87363915,-87.70606189
11/19/2016,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,7,11,41.75213684,-87.64422891
4/28/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,20,6,4,41.90432679,-87.72146699
2/7/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,2,2,41.85010031,-87.6859143
1/25/2017,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,11,4,1,41.88370017,-87.63106512
6/29/2020,Y,"UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED), NOT APPLICABLE",Y,N,1,2,6,41.86451048,-87.71932475
10/22/2017,Y,"DISREGARDING STOP SIGN, EXCEEDING SAFE SPEED FOR CONDITIONS",N,N,15,1,10,41.76848498,-87.67954942
2/14/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,3,2,41.96783,-87.76733074
7/8/2023,Y,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,21,7,7,41.67589656,-87.64199078
6/2/2017,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,6,6,41.83119241,-87.6192892
2/17/2022,Y,"WEATHER, NOT APPLICABLE",N,N,15,5,2,41.77280932,-87.62981979
8/10/2018,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,10,6,8,41.94915254,-87.65444659
9/5/2019,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,15,5,9,41.88046315,-87.64080388
3/7/2016,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,16,2,3,41.74395002,-87.67639209
2/1/2017,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,18,4,2,41.95048573,-87.65665132
2/26/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,21,6,2,41.942612,-87.74524005
10/6/2017,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,19,6,10,41.77851853,-87.73267231
11/20/2016,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,1,11,41.89112692,-87.64747245
4/20/2016,N,"IMPROPER LANE USAGE, UNABLE TO DETERMINE",N,N,3,4,4,41.76203455,-87.62969416
11/15/2015,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,18,1,11,42.00560593,-87.66371429
7/12/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,6,7,41.92606843,-87.72544806
3/27/2019,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,17,4,3,41.94657906,-87.72018626
7/2/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,19,6,7,41.75113788,-87.73670538
12/3/2017,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,1,12,41.90075297,-87.624235
9/30/2021,N,"IMPROPER LANE USAGE, IMPROPER LANE USAGE",N,N,13,5,9,41.88434876,-87.61454978
5/7/2018,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,15,2,5,41.70646456,-87.68177
3/22/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,6,3,41.72244838,-87.58521161
7/23/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,22,7,7,41.9262439,-87.65291157
7/16/2016,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,23,7,7,41.80055834,-87.58757356
6/3/2019,Y,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,20,2,6,41.96084702,-87.74633271
11/14/2017,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,8,3,11,41.96839162,-87.78661248
8/6/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,16,2,8,41.75579046,-87.65887512
4/28/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,19,7,4,41.76566982,-87.67370046
2/26/2021,N,"FOLLOWING TOO CLOSELY, IMPROPER TURNING/NO SIGNAL",Y,N,18,6,2,41.74959427,-87.70476854
10/22/2017,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,20,1,10,41.9818765,-87.66198991
9/15/2017,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",N,N,23,6,9,41.83822796,-87.62987908
5/9/2022,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,16,2,5,41.7514606,-87.58597199
5/15/2016,Y,"IMPROPER OVERTAKING/PASSING, FOLLOWING TOO CLOSELY",N,N,9,1,5,41.88878893,-87.76056352
6/11/2021,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, DISTRACTION - FROM INSIDE VEHICLE",N,N,18,6,6,41.74233625,-87.65337432
6/14/2023,N,"DRIVING ON WRONG SIDE/WRONG WAY, NOT APPLICABLE",Y,N,0,4,6,41.73635506,-87.62430813
7/28/2022,N,"EQUIPMENT - VEHICLE CONDITION, UNABLE TO DETERMINE",N,N,13,5,7,41.81925119,-87.6840119
6/11/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,9,1,6,41.93189806,-87.66247695
7/9/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,18,2,7,41.82871806,-87.72432061
6/18/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,17,1,6,41.92435593,-87.74584951
11/24/2022,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,3,5,11,41.83782799,-87.65431773
12/31/2018,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,2,12,41.75685584,-87.59281417
8/3/2017,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,5,8,41.89814709,-87.63559306
2/3/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,13,7,2,41.89127929,-87.61410753
11/12/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,7,3,11,41.89223085,-87.68199247
2/14/2020,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,15,6,2,42.01933916,-87.68059797
7/12/2018,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,18,5,7,42.00435945,-87.66098926
10/9/2019,N,"IMPROPER TURNING/NO SIGNAL, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,19,4,10,41.96039361,-87.78197008
9/15/2022,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,8,5,9,41.99722388,-87.76494345
1/10/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,1,1,41.78414836,-87.71786011
4/16/2015,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,22,5,4,41.69157265,-87.61319364
8/23/2018,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,12,5,8,41.71830245,-87.6340415
8/25/2018,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,7,8,41.95506404,-87.72628517
1/3/2019,N,"DISREGARDING YIELD SIGN, UNABLE TO DETERMINE",N,N,12,5,1,41.82863916,-87.73557359
5/1/2018,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",Y,N,18,3,5,41.92874536,-87.68792502
1/7/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,6,1,41.92852557,-87.70327412
10/23/2021,N,"NOT APPLICABLE, UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",Y,N,17,7,10,41.83058654,-87.60516783
5/18/2022,N,"WEATHER, UNABLE TO DETERMINE",Y,N,8,4,5,41.66224344,-87.58980203
5/3/2017,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,4,5,41.78327911,-87.70826705
10/4/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,12,4,10,41.87428057,-87.6408911
6/2/2017,N,"IMPROPER TURNING/NO SIGNAL, UNABLE TO DETERMINE",N,N,8,6,6,41.98579047,-87.80676781
7/21/2018,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",N,N,2,7,7,41.96892624,-87.67458649
9/2/2017,Y,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,3,7,9,41.92389829,-87.80482539
7/10/2016,N,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,10,1,7,41.93887227,-87.75191489
4/7/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,21,1,4,41.88198557,-87.72585459
10/7/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,1,10,41.86938644,-87.62558691
3/30/2019,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,14,7,3,41.93403617,-87.64455373
10/17/2022,Y,"UNABLE TO DETERMINE, OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",N,N,12,2,10,41.69610827,-87.64243361
10/22/2022,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,7,10,41.80742574,-87.6812616
11/2/2018,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,19,6,11,41.79962235,-87.59172041
4/2/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,15,7,4,41.89273132,-87.61887791
8/27/2022,N,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,6,7,8,41.72268519,-87.56672858
2/16/2020,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,2,1,2,41.91718762,-87.73328129
12/30/2018,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,1,1,12,41.77975926,-87.61746736
9/23/2017,N,"DRIVING ON WRONG SIDE/WRONG WAY, UNABLE TO DETERMINE",Y,N,12,7,9,41.95037637,-87.70684441
5/5/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,5,5,41.98325023,-87.65991099
10/26/2016,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,4,10,41.79652378,-87.76257683
12/9/2021,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,0,5,12,41.97620114,-87.90530913
7/16/2016,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,7,7,41.78601469,-87.61591399
1/13/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,11,7,1,41.96836304,-87.72687647
6/16/2020,N,"IMPROPER OVERTAKING/PASSING, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,17,3,6,41.9846698,-87.68962633
2/25/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,10,1,2,41.91554378,-87.74743925
10/27/2020,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,11,3,10,41.73600657,-87.64534182
11/15/2019,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,14,6,11,41.92853326,-87.70248316
2/24/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,5,2,41.80952205,-87.59941065
5/6/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,6,5,41.9974999,-87.709288
9/6/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,11,5,9,41.79493631,-87.7681812
1/4/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,2,1,41.74260158,-87.56259299
10/15/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,2,10,41.86921148,-87.66281151
11/23/2022,N,"EQUIPMENT - VEHICLE CONDITION, NOT APPLICABLE",N,N,10,4,11,41.98563048,-87.65591759
12/16/2017,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,9,7,12,41.8779156,-87.65621646
10/26/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,14,5,10,41.95159267,-87.71630479
5/6/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,7,5,5,41.86560372,-87.77173659
6/4/2017,N,"IMPROPER BACKING, FAILING TO YIELD RIGHT-OF-WAY",N,N,12,1,6,41.86697921,-87.65094404
5/3/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,4,5,41.97861776,-87.68173353
3/28/2022,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",Y,N,22,2,3,41.94653585,-87.70542957
12/24/2021,N,"PHYSICAL CONDITION OF DRIVER, NOT APPLICABLE",Y,N,10,6,12,41.84621541,-87.70278036
12/30/2019,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",N,N,20,2,12,41.98417614,-87.67448428
1/4/2016,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,2,1,41.79997212,-87.76237941
7/1/2021,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,11,5,7,41.83106201,-87.63073935
7/27/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,17,5,7,41.78000828,-87.62552251
6/3/2020,N,"PHYSICAL CONDITION OF DRIVER, UNABLE TO DETERMINE",N,N,13,4,6,41.97517487,-87.7683442
1/22/2019,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,3,1,41.99068682,-87.67010939
1/31/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,3,1,41.92405115,-87.76848554
12/17/2016,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,7,12,41.87503334,-87.668753
12/26/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,21,2,12,41.78932932,-87.74164564
9/16/2017,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,7,9,41.92161169,-87.70237965
12/26/2018,N,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,12,4,12,41.88123342,-87.69038959
7/27/2016,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,4,7,41.98925038,-87.65550675
7/28/2019,N,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,20,1,7,41.7505274,-87.64435404
6/12/2022,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,1,6,41.73529567,-87.70221902
1/10/2017,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,17,3,1,41.98413457,-87.836434
4/20/2018,N,"DISTRACTION - FROM INSIDE VEHICLE, NOT APPLICABLE",N,N,23,6,4,41.89904274,-87.77298945
9/26/2017,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,9,3,9,41.75011317,-87.6738986
3/16/2023,N,"IMPROPER TURNING/NO SIGNAL, IMPROPER TURNING/NO SIGNAL",N,N,15,5,3,41.84849258,-87.67553866
2/5/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,3,2,41.79362148,-87.69272591
2/25/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,7,2,41.81369495,-87.70465802
7/11/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,13,4,7,41.76854893,-87.67374952
12/7/2019,N,"DISREGARDING TRAFFIC SIGNALS, UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",Y,N,21,7,12,41.88113513,-87.70125091
4/12/2016,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,14,3,4,41.88458269,-87.6321357
9/19/2017,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,16,3,9,41.84342479,-87.65399866
2/15/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,17,4,2,41.88452056,-87.62805828
8/10/2021,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,3,8,41.92692481,-87.79275105
5/4/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,10,5,5,41.79183438,-87.80121615
1/12/2020,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,22,1,1,41.65622716,-87.61482497
8/7/2019,N,"IMPROPER TURNING/NO SIGNAL, FAILING TO YIELD RIGHT-OF-WAY",N,N,18,4,8,41.87084922,-87.73355414
11/30/2019,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,7,7,11,41.82011375,-87.64476004
5/24/2021,Y,"NOT APPLICABLE, UNABLE TO DETERMINE",N,N,11,2,5,41.74970292,-87.72037958
